Name,Version,Need Pedigree Review,Reason,Review Level,License Types,Declared License,License Status,Path,Short Name,Previously Declared,Repository URL,Copyright
vm-browserify,1.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,vm-browserify,vm-browserify,,https://github.com/substack/vm-browserify,
warning,3.0.0,false,Previously pedigree reviewed,2,BSD-3-Clause UNKNOWN,BSD-3-Clause,Needs Review,warning,warning,,https://github.com/BerkeleyTrue/warning,Copyright (c) 2013-2015- Facebook- Inc. All rights reserved.
watchpack,1.6.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,watchpack,watchpack,,https://github.com/webpack/watchpack,Copyright JS Foundation and other contributors
wbuf,1.7.3,false,Previously pedigree reviewed,2,MIT,MIT,Approved,wbuf,wbuf,,https://github.com/indutny/wbuf,Copyright Fedor Indutny- 2014.
wcwidth,1.0.1,false,Exempt - Version closely related to 1.0.0,2,MIT,MIT,Approved,wcwidth,wcwidth,,https://github.com/timoxley/wcwidth,
webpack-log,2.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,webpack-log,webpack-log,,https://github.com/webpack-contrib/webpack-log,Copyright (c) 2017 webpack-contrib
websocket-driver,0.7.3,false,Exempt - Version closely related to 0.7.0,2,Apache-2.0,Apache-2.0,Approved,websocket-driver,websocket-driver,,https://github.com/faye/websocket-driver-node,Copyright 2010-2019 James Coglan
websocket-extensions,0.1.3,false,Exempt - Version closely related to 0.1.1,2,MIT,MIT,Approved,websocket-extensions,websocket-extensions,,http://github.com/faye/websocket-extensions-node,Copyright (c) 2014-2017 James Coglan
when,3.7.8,true,New version and not exempt,,MIT UNKNOWN,MIT,Needs Review,when,when,,http://cujojs.com,Copyright (c) 2011 Brian Cavalier
which,1.3.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,which,which,,https://github.com/isaacs/node-which,Copyright (c) Isaac Z. Schlueter and Contributors
which-module,2.0.0,false,Previously pedigree reviewed,2,ISC,ISC,Approved,which-module,which-module,,https://github.com/nexdrew/which-module,Copyright (c) 2016- Contributors
which-pm-runs,1.0.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,which-pm-runs,which-pm-runs,,https://github.com/zkochan/which-pm-runs,Copyright (c) 2017 Zoltan Kochan
wide-align,1.1.3,false,Exempt - Version closely related to 1.1.0,2,ISC,ISC,Approved,fsevents/node_modules/wide-align,wide-align,,https://github.com/iarna/wide-align,Copyright (c) 2015- Rebecca Turner
window-or-global,1.0.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,window-or-global,window-or-global,,https://github.com/purposeindustries/window-or-global,Copyright (c) Purpose Industries
window-size,0.1.4,false,Exempt - Version closely related to 0.1.2,2,MIT,MIT,Approved,window-size,window-size,,https://github.com/jonschlinkert/window-size,Copyright (c) 2015- Jon Schlinkert.
worker-farm,1.7.0,false,Previously pedigree reviewed,2,MIT UNKNOWN,MIT,Needs Review,worker-farm,worker-farm,,https://github.com/rvagg/node-worker-farm,Copyright (c) 2014 LevelUP contributors
wrap-ansi,2.1.0,false,Previously pedigree reviewed,2,MIT,MIT,Approved,wrap-ansi,wrap-ansi,,https://github.com/chalk/wrap-ansi,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
wrap-ansi,5.1.0,false,Exempt - Expected license matched,2,MIT,MIT,Approved,webpack-cli/node_modules/wrap-ansi,wrap-ansi,,https://github.com/chalk/wrap-ansi,Copyright (c) Sindre Sorhus <sindresorhus@gmail.com> (sindresorhus.com)
wrappy,1.0.2,false,Previously pedigree reviewed,2,ISC,ISC,Approved,fsevents/node_modules/wrappy,wrappy,,https://github.com/npm/wrappy,Copyright (c) Isaac Z. Schlueter and Contributors
ws,6.2.1,false,Exempt - Version closely related to 6.2.0,2,MIT,MIT,Approved,webpack-dev-server/node_modules/ws,ws,,https://github.com/websockets/ws,Copyright (c) 2011 Einar Otto Stangvik <einaros@gmail.com>
xmlbuilder,10.1.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,xmlbuilder,xmlbuilder,,http://github.com/oozcitak/xmlbuilder-js,Copyright (c) 2013 Ozgur Ozcitak
xtend,4.0.2,false,Previously pedigree reviewed,2,MIT,MIT,Approved,xtend,xtend,,https://github.com/Raynos/xtend,Copyright (c) 2012-2014 Raynos.
xterm.attach,unknown,true,New package and not exempt,,,,No license information available,xterm/src/addons/attach,xterm.attach,,,
xterm.fit,unknown,true,New package and not exempt,,,,No license information available,xterm/src/addons/fit,xterm.fit,,,
xterm.fullscreen,unknown,true,New package and not exempt,,,,No license information available,xterm/src/addons/fullscreen,xterm.fullscreen,,,
xterm.search,unknown,true,New package and not exempt,,,,No license information available,xterm/src/addons/search,xterm.search,,,
xterm.terminado,unknown,true,New package and not exempt,,,,No license information available,xterm/src/addons/terminado,xterm.terminado,,,
xterm.weblinks,unknown,true,New package and not exempt,,,,No license information available,xterm/src/addons/webLinks,xterm.weblinks,,,
xterm.zmodem,unknown,true,New package and not exempt,,,,No license information available,xterm/src/addons/zmodem,xterm.zmodem,,,
y18n,3.2.1,false,Exempt - Version closely related to 3.2.0,2,ISC,ISC,Approved,y18n,y18n,,https://github.com/yargs/y18n,Copyright (c) 2015- Contributors
y18n,4.0.0,false,Previously pedigree reviewed,2,ISC,ISC,Approved,cacache/node_modules/y18n,y18n,,https://github.com/yargs/y18n,Copyright (c) 2015- Contributors
yallist,3.0.3,false,Exempt - Version closely related to 3.0.2,2,ISC,ISC,Approved,fsevents/node_modules/yallist,yallist,,https://github.com/isaacs/yallist,Copyright (c) Isaac Z. Schlueter and Contributors
yargs,12.0.5,false,Exempt - Version closely related to 12.0.1,2,MIT UNKNOWN X11,MIT,Needs Review,webpack-dev-server/node_modules/yargs,yargs,,https://yargs.js.org/,Copyright 2010 James Halliday (mail@substack.net)
yargs,13.2.4,true,New version and not exempt,,MIT UNKNOWN X11,MIT,Needs Review,webpack-cli/node_modules/yargs,yargs,,https://yargs.js.org/,Copyright 2010 James Halliday (mail@substack.net)
yargs,3.32.0,false,Previously pedigree reviewed,2,UNKNOWN X11,MIT,Needs Review,yargs,yargs,,https://github.com/bcoe/yargs,Copyright 2010 James Halliday (mail@substack.net)
yargs-parser,11.1.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,webpack-dev-server/node_modules/yargs-parser,yargs-parser,,https://github.com/yargs/yargs-parser,Copyright (c) 2016- Contributors
yargs-parser,13.1.1,false,Previously pedigree reviewed,2,ISC,ISC,Approved,webpack-cli/node_modules/yargs-parser,yargs-parser,,https://github.com/yargs/yargs-parser,Copyright (c) 2016- Contributors
yauzl,2.4.1,false,Previously pedigree reviewed,2,MIT,MIT,Approved,yauzl,yauzl,,https://github.com/thejoshwolfe/yauzl,Copyright (c) 2014 Josh Wolfe
